Species,Individual,Twig,Major diameter,Minor diameter,Area,,,,,,,,
RCI,RCI03,RCI03-01-01,59.172,41.071,1705.995,,,,,,,,
RCI,RCI03,RCI03-01-01,38.98,30.787,878.508,,,,,,,,
RCI,RCI03,RCI03-01-01,46.992,41.421,1410.236,,,,,,,,
RCI,RCI03,RCI03-01-02,42.894,31.243,1025.51,,,,,,,,
RCI,RCI03,RCI03-01-02,72.87,48.917,2543.455,,,,,,,,
RCI,RCI03,RCI03-01-02,46.495,29.035,911.564,,,,,,,,
RCI,RCI03,RCI03-01-02,55.214,27.27,1066.148,,,,,,,,
RCI,RCI03,RCI03-01-02,50.496,34.813,1146.627,,,,,,,,
RCI,RCI03,RCI03-01-02,54.298,38.503,1505.993,,,,,,,,
RCI,RCI03,RCI03-01-02,60.785,32.791,1391.251,,,,,,,,
RCI,RCI03,RCI03-01-02,30.205,25.887,576.102,,,,,,,,
RCI,RCI03,RCI03-01-02,28.579,24.994,521.918,,,,,,,,
RCI,RCI03,RCI03-01-02,28.911,18.143,400.005,,,,,,,,
RCI,RCI03,RCI03-01-03,42.183,36.18,1145.166,,,,,,,,
RCI,RCI03,RCI03-01-03,60.531,54.938,2275.306,,,,,,,,
RCI,RCI03,RCI03-01-03,43.793,33.794,1093.76,,,,,,,,
RCI,RCI03,RCI03-01-03,53.543,41.288,1682.952,,,,,,,,
RCI,RCI03,RCI03-01-03,45.909,35.396,1182.337,,,,,,,,
RCI,RCI03,RCI03-01-03,37.52,31.126,888.137,,,,,,,,
RCI,RCI03,RCI03-01-03,30.626,23.267,505.36,,,,,,,,
RCI,RCI03,RCI03-01-03,59.05,53.954,2235.763,,,,,,,,
RCI,RCI03,RCI03-01-03,60.243,44.432,1889.366,,,,,,,,
RCI,RCI03,RCI03-01-03,62.283,47.976,2160.631,,,,,,,,
RCI,RCI03,RCI03-02-01,87.476,58.276,2726.722,,,,,,,,
RCI,RCI03,RCI03-02-01,44.028,34.548,1140.642,,,,,,,,
RCI,RCI03,RCI03-02-01,69.913,64.438,2916.034,,,,,,,,
RCI,RCI03,RCI03-02-01,71.137,47.439,1724.485,,,,,,,,
RCI,RCI03,RCI03-02-01,62.335,47.575,2089.586,,,,,,,,
RCI,RCI03,RCI03-02-01,67.169,39.487,1410.291,,,,,,,,
RCI,RCI03,RCI03-02-01,21.274,13.874,202.834,,,,,,,,
RCI,RCI03,RCI03-02-01,31.608,21.405,476.461,,,,,,,,
RCI,RCI03,RCI03-02-01,45.161,23.606,664.977,,,,,,,,
RCI,RCI03,RCI03-02-01,22.93,17.837,299.08,,,,,,,,
RCI,RCI03,RCI03-02-02,81.164,67.933,3942.149,,,,,,,,
RCI,RCI03,RCI03-02-02,51.511,46.922,1779.32,,,,,,,,
RCI,RCI03,RCI03-02-02,52.036,44.225,1693.83,,,,,,,,
RCI,RCI03,RCI03-02-02,42.021,28.212,835.729,,,,,,,,
RCI,RCI03,RCI03-02-02,45.578,29.997,910.833,,,,,,,,
RCI,RCI03,RCI03-02-02,47.205,35.984,1206.454,,,,,,,,
RCI,RCI03,RCI03-02-02,48.475,37.417,1303.929,,,,,,,,
RCI,RCI03,RCI03-02-02,36.032,24.018,612.016,,,,,,,,
RCI,RCI03,RCI03-02-02,28.068,16.773,326.781,,,,,,,,
RCI,RCI03,RCI03-02-02,43.497,27.955,868.487,,,,,,,,
RCI,RCI03,RCI03-02-03,71.655,51.461,2615.206,,,,,,,,
RCI,RCI03,RCI03-02-03,53.501,41.11,1686.404,,,,,,,,
RCI,RCI03,RCI03-02-03,65.22,52.095,2458.405,,,,,,,,
RCI,RCI03,RCI03-02-03,41.924,24.101,749.602,,,,,,,,
RCI,RCI03,RCI03-02-03,48.067,39.22,1312.803,,,,,,,,
RCI,RCI03,RCI03-02-03,45.343,30.045,984.802,,,,,,,,
RCI,RCI03,RCI03-02-03,44.045,32.653,1016.802,,,,,,,,
RCI,RCI03,RCI03-02-03,31.699,25.938,580.001,,,,,,,,
RCI,RCI03,RCI03-02-03,36.508,29.6,822.402,,,,,,,,
RCI,RCI03,RCI03-02-03,26.306,16.428,292.001,,,,,,,,
RCI,RCI04,RCI04-01-01,51.446,33.853,1254.887,,,,,,,,
RCI,RCI04,RCI04-01-01,69.375,58.698,3039.118,,,,,,,,
RCI,RCI04,RCI04-01-01,74.362,49.876,2621.89,,,,,,,,
RCI,RCI04,RCI04-01-01,57.398,51.153,2144.6,,,,,,,,
RCI,RCI04,RCI04-01-01,91.908,70.066,4596.716,,,,,,,,
RCI,RCI04,RCI04-01-01,77.541,54.344,3055.935,,,,,,,,
RCI,RCI04,RCI04-01-01,53.394,46.111,1726.571,,,,,,,,
RCI,RCI04,RCI04-01-01,48.066,34.676,1188.419,,,,,,,,
RCI,RCI04,RCI04-01-01,37.766,33.886,889.713,,,,,,,,
RCI,RCI04,RCI04-01-01,109.546,81.067,6146.306,,,,,,,,
RCI,RCI04,RCI04-01-02,107.395,96.272,7765.419,,,,,,,,
RCI,RCI04,RCI04-01-02,64.979,47.35,2335.452,,,,,,,,
RCI,RCI04,RCI04-01-02,102.009,89.682,6895.411,,,,,,,,
RCI,RCI04,RCI04-01-02,69.594,60.93,3140.808,,,,,,,,
RCI,RCI04,RCI04-01-02,97.81,69.686,5232.818,,,,,,,,
RCI,RCI04,RCI04-01-02,77.808,52.088,2959.623,,,,,,,,
RCI,RCI04,RCI04-01-02,40.834,28.589,847.659,,,,,,,,
RCI,RCI04,RCI04-01-02,55.254,50.806,2029.752,,,,,,,,
RCI,RCI04,RCI04-01-02,40.912,30.829,794.98,,,,,,,,
RCI,RCI04,RCI04-01-02,30.032,22.742,468.527,,,,,,,,
RCI,RCI04,RCI04-01-03,90.549,76.822,5147.223,,,,,,,,
RCI,RCI04,RCI04-01-03,93.196,78.594,5699.106,,,,,,,,
RCI,RCI04,RCI04-01-03,79.557,72.307,4385.813,,,,,,,,
RCI,RCI04,RCI04-01-03,70.043,51.706,2587.053,,,,,,,,
RCI,RCI04,RCI04-01-03,64.917,57.845,2641.608,,,,,,,,
RCI,RCI04,RCI04-01-03,47.261,38.099,1276.922,,,,,,,,
RCI,RCI04,RCI04-01-03,56.915,50.684,2078.656,,,,,,,,
RCI,RCI04,RCI04-01-03,31.058,23.462,532.908,,,,,,,,
RCI,RCI04,RCI04-01-03,45.774,35.37,1050.002,,,,,,,,
RCI,RCI04,RCI04-01-03,80.017,56.019,3214.84,,,,,,,,
RCI,RCI04,RCI04-02-01,56.094,24.553,1000.107,,,,,,,,
RCI,RCI04,RCI04-02-01,51.97,31.189,1181.222,,,,,,,,
RCI,RCI04,RCI04-02-01,72.632,49.102,2622.203,,,,,,,,
RCI,RCI04,RCI04-02-01,76.15,68.226,3747.819,,,,,,,,
RCI,RCI04,RCI04-02-01,36.542,32.081,809.459,,,,,,,,
RCI,RCI04,RCI04-02-01,33.408,27.73,652.969,,,,,,,,
RCI,RCI04,RCI04-02-01,49.824,34.76,1282.107,,,,,,,,
RCI,RCI04,RCI04-02-01,46.011,29.54,1027.115,,,,,,,,
RCI,RCI04,RCI04-02-01,67.643,38.197,1885.825,,,,,,,,
RCI,RCI04,RCI04-02-01,54.833,43.67,1722.98,,,,,,,,
RCI,RCI04,RCI04-02-02,73.653,63.344,3448.261,,,,,,,,
RCI,RCI04,RCI04-02-02,54.232,40.062,1611.382,,,,,,,,
RCI,RCI04,RCI04-02-02,48.216,39.376,1430.824,,,,,,,,
RCI,RCI04,RCI04-02-02,71.9,60.915,3198.689,,,,,,,,
RCI,RCI04,RCI04-02-02,72.384,65.541,3440.236,,,,,,,,
RCI,RCI04,RCI04-02-02,63.754,38.52,1787.125,,,,,,,,
RCI,RCI04,RCI04-02-02,31.507,24.037,548.897,,,,,,,,
RCI,RCI04,RCI04-02-02,52.883,38.52,1440.453,,,,,,,,
RCI,RCI04,RCI04-02-02,55.865,41.173,1622.617,,,,,,,,
RCI,RCI04,RCI04-02-02,26.725,23.437,434.142,,,,,,,,
RCI,RCI04,RCI04-02-03,68.033,55.883,2854.571,,,,,,,,
RCI,RCI04,RCI04-02-03,55.581,25.54,925.53,,,,,,,,
RCI,RCI04,RCI04-02-03,56.926,50.617,2073.187,,,,,,,,
RCI,RCI04,RCI04-02-03,38.533,28.241,760.116,,,,,,,,
RCI,RCI04,RCI04-02-03,60.351,50.766,2265.382,,,,,,,,
RCI,RCI04,RCI04-02-03,48.449,34.613,1261.084,,,,,,,,
RCI,RCI04,RCI04-02-03,36.593,28.401,656.142,,,,,,,,
RCI,RCI04,RCI04-02-03,28.895,22.222,448.981,,,,,,,,
RCI,RCI04,RCI04-02-03,33.409,28.785,678.197,,,,,,,,
RCI,RCI04,RCI04-02-03,44.597,33.559,1110.636,,,,,,,,
RCI,RCI05,RCI05-01-01,61.54,43.508,1770.107,,,,,,,,
RCI,RCI05,RCI05-01-01,32.489,27.669,618.98,,,,,,,,
RCI,RCI05,RCI05-01-01,90.587,60.547,3909.848,,,,,,,,
RCI,RCI05,RCI05-01-01,41.788,36.297,1030.836,,,,,,,,
RCI,RCI05,RCI05-01-01,43.212,31.729,998.174,,,,,,,,
RCI,RCI05,RCI05-01-01,18.913,15.64,199.157,,,,,,,,
RCI,RCI05,RCI05-01-01,32.045,23.907,515.418,,,,,,,,
RCI,RCI05,RCI05-01-01,31.239,26.852,602.25,,,,,,,,
RCI,RCI05,RCI05-01-01,25.197,16.066,325.024,,,,,,,,
RCI,RCI05,RCI05-01-01,42.916,37.018,1134.398,,,,,,,,
RCI,RCI05,RCI05-01-02,78.218,50.008,2219.719,,,,,,,,
RCI,RCI05,RCI05-01-02,26.14,23.271,432.885,,,,,,,,
RCI,RCI05,RCI05-01-02,64.202,49.631,2205.5,,,,,,,,
RCI,RCI05,RCI05-01-02,36.092,29.33,757.548,,,,,,,,
RCI,RCI05,RCI05-01-02,30.582,24.874,546.636,,,,,,,,
RCI,RCI05,RCI05-01-02,35.485,23.997,691.984,,,,,,,,
RCI,RCI05,RCI05-01-02,34.708,25.516,564.014,,,,,,,,
RCI,RCI05,RCI05-01-02,31.761,26.953,613.78,,,,,,,,
RCI,RCI05,RCI05-01-02,30.647,19.254,443.154,,,,,,,,
RCI,RCI05,RCI05-01-02,24.711,20.841,345.992,,,,,,,,
RCI,RCI05,RCI05-01-03,64.658,47.859,2101.465,,,,,,,,
RCI,RCI05,RCI05-01-03,86.589,57.24,3288.419,,,,,,,,
RCI,RCI05,RCI05-01-03,71.77,50.192,2549.959,,,,,,,,
RCI,RCI05,RCI05-01-03,34.991,23.982,567.985,,,,,,,,
RCI,RCI05,RCI05-01-03,48.114,27.739,920.088,,,,,,,,
RCI,RCI05,RCI05-01-03,35.634,22.755,617.375,,,,,,,,
RCI,RCI05,RCI05-01-03,25.134,18.628,332.188,,,,,,,,
RCI,RCI05,RCI05-01-03,27.379,21.421,419.019,,,,,,,,
RCI,RCI05,RCI05-01-03,35.365,26.405,730.494,,,,,,,,
RCI,RCI05,RCI05-01-03,57.815,50.091,2028.974,,,,,,,,
RCI,RCI05,RCI05-02-01,58.231,42.244,1508.021,,,,,,,,
RCI,RCI05,RCI05-02-01,49.011,39.318,1361.151,,,,,,,,
RCI,RCI05,RCI05-02-01,48.583,42.52,1498.39,,,,,,,,
RCI,RCI05,RCI05-02-01,75.529,49.064,2727.118,,,,,,,,
RCI,RCI05,RCI05-02-01,69.537,60.144,3044.934,,,,,,,,
RCI,RCI05,RCI05-02-01,35.122,29.676,744.781,,,,,,,,
RCI,RCI05,RCI05-02-01,35.767,28.668,740.768,,,,,,,,
RCI,RCI05,RCI05-02-01,38.303,25.049,731.137,,,,,,,,
RCI,RCI05,RCI05-02-01,34.113,25.516,630.817,,,,,,,,
RCI,RCI05,RCI05-02-01,48.88,40.985,1510.429,,,,,,,,
RCI,RCI05,RCI05-02-02,49.475,35.227,1315.383,,,,,,,,
RCI,RCI05,RCI05-02-02,39.912,30.048,826.452,,,,,,,,
RCI,RCI05,RCI05-02-02,70.608,52.394,2596.067,,,,,,,,
RCI,RCI05,RCI05-02-02,41.851,33.745,1027.544,,,,,,,,
RCI,RCI05,RCI05-02-02,34.633,25.113,634.822,,,,,,,,
RCI,RCI05,RCI05-02-02,26.715,22.34,417.169,,,,,,,,
RCI,RCI05,RCI05-02-02,35.963,19.053,473.948,,,,,,,,
RCI,RCI05,RCI05-02-02,38.555,26.641,749.958,,,,,,,,
RCI,RCI05,RCI05-02-02,32.965,22.201,508.646,,,,,,,,
RCI,RCI05,RCI05-02-02,48.249,33.002,1140.314,,,,,,,,
RCI,RCI05,RCI05-02-03,47.014,38.677,1252.924,,,,,,,,
RCI,RCI05,RCI05-02-03,45.296,32.995,988.006,,,,,,,,
RCI,RCI05,RCI05-02-03,50.075,35.534,1321.368,,,,,,,,
RCI,RCI05,RCI05-02-03,59.048,51.338,2237.71,,,,,,,,
RCI,RCI05,RCI05-02-03,35.042,22.434,584.591,,,,,,,,
RCI,RCI05,RCI05-02-03,27.716,24.112,489.575,,,,,,,,
RCI,RCI05,RCI05-02-03,40.18,35.894,1040.346,,,,,,,,
RCI,RCI05,RCI05-02-03,41.897,30.74,1006.527,,,,,,,,
RCI,RCI05,RCI05-02-03,33.383,23.898,550.771,,,,,,,,
RCI,RCI05,RCI05-02-03,38.124,25.016,598.279,,,,,,,,
PPI,PPI06,PPI06-01-01,60.263,47.247,2200.465,,,,,,,,
PPI,PPI06,PPI06-01-01,64.579,53.187,2527.077,,,,,,,,
PPI,PPI06,PPI06-01-01,64.604,58.836,2870.378,,,,,,,,
PPI,PPI06,PPI06-01-01,43.535,36.677,1156.257,,,,,,,,
PPI,PPI06,PPI06-01-01,56.451,49.719,2047.092,,,,,,,,
PPI,PPI06,PPI06-01-01,48.006,32.966,1196.786,,,,,,,,
PPI,PPI06,PPI06-01-01,38.374,26.22,774.017,,,,,,,,
PPI,PPI06,PPI06-01-01,39.757,31.201,905.139,,,,,,,,
PPI,PPI06,PPI06-01-01,68.037,51.704,2744.819,,,,,,,,
PPI,PPI06,PPI06-01-01,65.859,50.631,2368.936,,,,,,,,
PPI,PPI06,PPI06-01-02,72.26,67.121,3681.044,,,,,,,,
PPI,PPI06,PPI06-01-02,64.657,44.039,2036.844,,,,,,,,
PPI,PPI06,PPI06-01-02,70.379,56.943,3118.992,,,,,,,,
PPI,PPI06,PPI06-01-02,65.822,55.548,2761.97,,,,,,,,
PPI,PPI06,PPI06-01-02,41.217,31.029,923.823,,,,,,,,
PPI,PPI06,PPI06-01-02,66.02,47.244,2308.371,,,,,,,,
PPI,PPI06,PPI06-01-02,59.778,53.384,2287.789,,,,,,,,
PPI,PPI06,PPI06-01-02,75.627,54.069,2977.292,,,,,,,,
PPI,PPI06,PPI06-01-02,74.318,57.833,3382.602,,,,,,,,
PPI,PPI06,PPI06-01-02,31.795,22.243,525.637,,,,,,,,
PPI,PPI06,PPI06-01-03,109.943,89.688,7239.16,,,,,,,,
PPI,PPI06,PPI06-01-03,84.575,69.265,4509.951,,,,,,,,
PPI,PPI06,PPI06-01-03,60.592,52.272,2242.33,,,,,,,,
PPI,PPI06,PPI06-01-03,55.698,45.263,1659.814,,,,,,,,
PPI,PPI06,PPI06-01-03,76.998,66.636,3842.074,,,,,,,,
PPI,PPI06,PPI06-01-03,59.962,41.89,1889.026,,,,,,,,
PPI,PPI06,PPI06-01-03,54.58,31.33,1331.803,,,,,,,,
PPI,PPI06,PPI06-01-03,70.867,56.709,3118.079,,,,,,,,
PPI,PPI06,PPI06-01-03,86.607,57.253,3855.511,,,,,,,,
PPI,PPI06,PPI06-01-03,26.328,22.226,427.6,,,,,,,,
PPI,PPI06,PPI06-02-01,74.388,55.522,2944.627,,,,,,,,
PPI,PPI06,PPI06-02-01,66.484,49.916,2467.916,,,,,,,,
PPI,PPI06,PPI06-02-01,58.852,44.324,1907.641,,,,,,,,
PPI,PPI06,PPI06-02-01,76.164,65.429,3772.306,,,,,,,,
PPI,PPI06,PPI06-02-01,93.904,64.553,4518.013,,,,,,,,
PPI,PPI06,PPI06-02-01,83.772,59.407,3873.378,,,,,,,,
PPI,PPI06,PPI06-02-01,56.492,49.383,2068.402,,,,,,,,
PPI,PPI06,PPI06-02-01,83.406,57.466,3437.255,,,,,,,,
PPI,PPI06,PPI06-02-01,38.896,26.494,803.008,,,,,,,,
PPI,PPI06,PPI06-02-01,87.102,67.823,4410.574,,,,,,,,
PPI,PPI06,PPI06-02-02,76.692,69.711,4057.542,,,,,,,,
PPI,PPI06,PPI06-02-02,44.623,24.278,751.045,,,,,,,,
PPI,PPI06,PPI06-02-02,63.356,51.582,2568.906,,,,,,,,
PPI,PPI06,PPI06-02-02,64.795,46.26,2256.3,,,,,,,,
PPI,PPI06,PPI06-02-02,81.116,60.163,3735.439,,,,,,,,
PPI,PPI06,PPI06-02-02,73.451,56.045,3051.664,,,,,,,,
PPI,PPI06,PPI06-02-02,40.387,31.136,930.694,,,,,,,,
PPI,PPI06,PPI06-02-02,66.999,49.734,2411.416,,,,,,,,
PPI,PPI06,PPI06-02-02,38.757,24.381,671.904,,,,,,,,
PPI,PPI06,PPI06-02-02,47.783,39.143,1407.912,,,,,,,,
PPI,PPI06,PPI06-02-03,91.901,75.017,5199.929,,,,,,,,
PPI,PPI06,PPI06-02-03,49.282,35.619,1302.934,,,,,,,,
PPI,PPI06,PPI06-02-03,96.13,72.757,5229.058,,,,,,,,
PPI,PPI06,PPI06-02-03,46.825,33.717,1117.926,,,,,,,,
PPI,PPI06,PPI06-02-03,105.303,77.04,5627.417,,,,,,,,
PPI,PPI06,PPI06-02-03,86.217,64.815,4093.812,,,,,,,,
PPI,PPI06,PPI06-02-03,86.29,62.181,3767.882,,,,,,,,
PPI,PPI06,PPI06-02-03,64.382,32.834,1610.758,,,,,,,,
PPI,PPI06,PPI06-02-03,55.962,29.226,1217.122,,,,,,,,
PPI,PPI06,PPI06-02-03,52.53,37.017,1239.165,,,,,,,,
PPI,PPI02,PPI02-01-01,49.438,41.049,1270.552,,,,,,,,
PPI,PPI02,PPI02-01-01,115.643,84.114,7520.748,,,,,,,,
PPI,PPI02,PPI02-01-01,48.529,37.45,1351.651,,,,,,,,
PPI,PPI02,PPI02-01-01,63.928,54.738,2462.391,,,,,,,,
PPI,PPI02,PPI02-01-01,79.139,66.735,3946.822,,,,,,,,
PPI,PPI02,PPI02-01-01,47.469,37.604,1358.807,,,,,,,,
PPI,PPI02,PPI02-01-01,61.422,44.922,2112.552,,,,,,,,
PPI,PPI02,PPI02-01-01,39.927,25.569,765.671,,,,,,,,
PPI,PPI02,PPI02-01-01,69.282,54.317,2845.624,,,,,,,,
PPI,PPI02,PPI02-01-01,74.325,62.887,3334.604,,,,,,,,
PPI,PPI02,PPI02-01-02,81.923,66.999,4269.454,,,,,,,,
PPI,PPI02,PPI02-01-02,75.933,59.853,2976.648,,,,,,,,
PPI,PPI02,PPI02-01-02,44.773,29.86,1007.91,,,,,,,,
PPI,PPI02,PPI02-01-02,57.535,45.208,1517.851,,,,,,,,
PPI,PPI02,PPI02-01-02,96.45,66.106,4765.828,,,,,,,,
PPI,PPI02,PPI02-01-02,52.036,33.936,1299.989,,,,,,,,
PPI,PPI02,PPI02-01-02,85.54,63.632,3674.125,,,,,,,,
PPI,PPI02,PPI02-01-02,50.7,32.802,1238.541,,,,,,,,
PPI,PPI02,PPI02-01-02,100.506,74.218,4785.779,,,,,,,,
PPI,PPI02,PPI02-01-02,56.102,32.457,1331.91,,,,,,,,
PPI,PPI02,PPI02-01-03,57.405,36.467,1440.776,,,,,,,,
PPI,PPI02,PPI02-01-03,111.361,65.844,5316.077,,,,,,,,
PPI,PPI02,PPI02-01-03,64.548,50.913,2055.539,,,,,,,,
PPI,PPI02,PPI02-01-03,58.008,47.595,1928.947,,,,,,,,
PPI,PPI02,PPI02-01-03,59.457,44.996,1849.036,,,,,,,,
PPI,PPI02,PPI02-01-03,43.622,29.813,1018.275,,,,,,,,
PPI,PPI02,PPI02-01-03,61.071,36.469,1409.919,,,,,,,,
PPI,PPI02,PPI02-01-03,49.939,35.451,1193.922,,,,,,,,
PPI,PPI02,PPI02-01-03,53.849,45.588,1780.201,,,,,,,,
PPI,PPI02,PPI02-01-03,49.341,35.235,1333.964,,,,,,,,
PPI,PPI02,PPI02-02-01,87.012,66.302,4254.145,,,,,,,,
PPI,PPI02,PPI02-02-01,68.879,58.896,2960.456,,,,,,,,
PPI,PPI02,PPI02-02-01,51.537,33.892,1367.701,,,,,,,,
PPI,PPI02,PPI02-02-01,65.754,45.714,2138.779,,,,,,,,
PPI,PPI02,PPI02-02-01,43.875,37.104,1234.027,,,,,,,,
PPI,PPI02,PPI02-02-01,63.92,45.29,1753.617,,,,,,,,
PPI,PPI02,PPI02-02-01,53.655,42.793,1733.982,,,,,,,,
PPI,PPI02,PPI02-02-01,75.785,42.078,2237.712,,,,,,,,
PPI,PPI02,PPI02-02-01,57.783,50.316,2008.126,,,,,,,,
PPI,PPI02,PPI02-02-01,64.014,52.078,2285.291,,,,,,,,
PPI,PPI02,PPI02-02-02,59.723,47.819,1910.394,,,,,,,,
PPI,PPI02,PPI02-02-02,86.333,77.054,4839.664,,,,,,,,
PPI,PPI02,PPI02-02-02,63.165,29.955,1372.119,,,,,,,,
PPI,PPI02,PPI02-02-02,70.027,61.92,3074.252,,,,,,,,
PPI,PPI02,PPI02-02-02,54.953,40.929,1552.345,,,,,,,,
PPI,PPI02,PPI02-02-02,44.209,35.697,1138.226,,,,,,,,
PPI,PPI02,PPI02-02-02,63.437,35.44,1643.659,,,,,,,,
PPI,PPI02,PPI02-02-02,52.645,38.593,1364.91,,,,,,,,
PPI,PPI02,PPI02-02-02,66.072,39.647,1753.397,,,,,,,,
PPI,PPI02,PPI02-02-02,69.952,55.489,2878.807,,,,,,,,
PPI,PPI02,PPI02-02-03,95.257,74.301,5043.514,,,,,,,,
PPI,PPI02,PPI02-02-03,101.229,84.619,6583.464,,,,,,,,
PPI,PPI02,PPI02-02-03,67.153,53.154,2667.342,,,,,,,,
PPI,PPI02,PPI02-02-03,63.26,52.267,2395.213,,,,,,,,
PPI,PPI02,PPI02-02-03,79.134,74.82,4458.793,,,,,,,,
PPI,PPI02,PPI02-02-03,53.628,34.312,1351.125,,,,,,,,
PPI,PPI02,PPI02-02-03,40.003,30.834,856.85,,,,,,,,
PPI,PPI02,PPI02-02-03,77.62,56.188,3413.119,,,,,,,,
PPI,PPI02,PPI02-02-03,75.711,44.246,2281.76,,,,,,,,
PPI,PPI02,PPI02-02-03,46.667,22.816,752.124,,,,,,,,
PPI,PPI03,PPI03-01-01,86.443,65.146,4006.178,,,,,,,,
PPI,PPI03,PPI03-01-01,86.919,71.446,4459.678,,,,,,,,
PPI,PPI03,PPI03-01-01,94.337,76.58,4640.444,,,,,,,,
PPI,PPI03,PPI03-01-01,46.744,39.649,1259.81,,,,,,,,
PPI,PPI03,PPI03-01-01,79.566,71.519,3910.246,,,,,,,,
PPI,PPI03,PPI03-01-01,69.657,43.237,2139.853,,,,,,,,
PPI,PPI03,PPI03-01-01,41.43,26.712,774.597,,,,,,,,
PPI,PPI03,PPI03-01-01,42.311,23.082,561.325,,,,,,,,
PPI,PPI03,PPI03-01-01,49.775,27.067,947.434,,,,,,,,
PPI,PPI03,PPI03-01-01,40.852,27.476,781.732,,,,,,,,
PPI,PPI03,PPI03-01-02,93.289,78.92,4327.461,,,,,,,,
PPI,PPI03,PPI03-01-02,86.53,65.27,4011.227,,,,,,,,
PPI,PPI03,PPI03-01-02,95.668,49.438,3290.915,,,,,,,,
PPI,PPI03,PPI03-01-02,48.123,36.62,1292.089,,,,,,,,
PPI,PPI03,PPI03-01-02,40.844,25.762,678.786,,,,,,,,
PPI,PPI03,PPI03-01-02,76.769,43.561,2341.413,,,,,,,,
PPI,PPI03,PPI03-01-02,57.199,38.655,1367.954,,,,,,,,
PPI,PPI03,PPI03-01-02,57.373,43.809,1515.689,,,,,,,,
PPI,PPI03,PPI03-01-02,46.82,38.813,1263.341,,,,,,,,
PPI,PPI03,PPI03-01-02,72.736,52.227,2646.467,,,,,,,,
PPI,PPI03,PPI03-01-03,105.154,80.651,5782.169,,,,,,,,
PPI,PPI03,PPI03-01-03,77.531,68.857,4053.063,,,,,,,,
PPI,PPI03,PPI03-01-03,70.123,61.208,3088.312,,,,,,,,
PPI,PPI03,PPI03-01-03,56.575,33.82,1197.622,,,,,,,,
PPI,PPI03,PPI03-01-03,40.765,34.908,1061.385,,,,,,,,
PPI,PPI03,PPI03-01-03,74.717,67.395,3643.559,,,,,,,,
PPI,PPI03,PPI03-01-03,44.499,36.327,1059.008,,,,,,,,
PPI,PPI03,PPI03-01-03,57.547,35.871,1465.344,,,,,,,,
PPI,PPI03,PPI03-01-03,71.249,41.052,2335.838,,,,,,,,
PPI,PPI03,PPI03-01-03,59.808,44.126,1835.245,,,,,,,,
PPI,PPI03,PPI03-02-01,88.672,74.977,4984.643,,,,,,,,
PPI,PPI03,PPI03-02-01,89.22,72.889,4890.369,,,,,,,,
PPI,PPI03,PPI03-02-01,107.344,77.931,6308.441,,,,,,,,
PPI,PPI03,PPI03-02-01,148.537,137.296,15089.399,,,,,,,,
PPI,PPI03,PPI03-02-01,90.769,73.453,5035.345,,,,,,,,
PPI,PPI03,PPI03-02-01,80.294,51.56,3054.797,,,,,,,,
PPI,PPI03,PPI03-02-01,57.027,50.734,2024.12,,,,,,,,
PPI,PPI03,PPI03-02-01,84.345,73.769,4480,,,,,,,,
PPI,PPI03,PPI03-02-01,62.539,48.057,2182.564,,,,,,,,
PPI,PPI03,PPI03-02-01,82.282,51.446,3258.398,,,,,,,,
PPI,PPI03,PPI03-02-02,100.99,91.215,6133.435,,,,,,,,
PPI,PPI03,PPI03-02-02,62.953,49.09,2250.649,,,,,,,,
PPI,PPI03,PPI03-02-02,76.462,62.414,3334.235,,,,,,,,
PPI,PPI03,PPI03-02-02,111.81,67.999,5782.839,,,,,,,,
PPI,PPI03,PPI03-02-02,109.728,82.526,6837.806,,,,,,,,
PPI,PPI03,PPI03-02-02,72.726,64.002,3532.191,,,,,,,,
PPI,PPI03,PPI03-02-02,68.196,55.4,2708.569,,,,,,,,
PPI,PPI03,PPI03-02-02,71.531,60.631,3192.725,,,,,,,,
PPI,PPI03,PPI03-02-02,62.928,37.023,1640.883,,,,,,,,
PPI,PPI03,PPI03-02-02,65.4,54.365,2405.674,,,,,,,,
PPI,PPI03,PPI03-02-03,108.523,85.822,6456.555,,,,,,,,
PPI,PPI03,PPI03-02-03,84.727,68.458,4271.15,,,,,,,,
PPI,PPI03,PPI03-02-03,122.163,112.23,10115.506,,,,,,,,
PPI,PPI03,PPI03-02-03,86.116,72.546,4201.546,,,,,,,,
PPI,PPI03,PPI03-02-03,51.629,40.91,1571.625,,,,,,,,
PPI,PPI03,PPI03-02-03,127.786,99.743,9737.43,,,,,,,,
PPI,PPI03,PPI03-02-03,47.462,36.403,1282.927,,,,,,,,
PPI,PPI03,PPI03-02-03,77.868,57.904,3280.085,,,,,,,,
PPI,PPI03,PPI03-02-03,51.213,38.89,1447.445,,,,,,,,
PPI,PPI03,PPI03-02-03,72.279,34.588,1836.594,,,,,,,,
PPI,PPI04,PPI04-01-01,68.886,55.059,2806.821,,,,,,,,
PPI,PPI04,PPI04-01-01,75.335,60.86,3254.598,,,,,,,,
PPI,PPI04,PPI04-01-01,53.236,43.051,1751.059,,,,,,,,
PPI,PPI04,PPI04-01-01,93.877,58.449,4267.104,,,,,,,,
PPI,PPI04,PPI04-01-01,39.074,32.021,904.367,,,,,,,,
PPI,PPI04,PPI04-01-01,46.721,41.678,1357.751,,,,,,,,
PPI,PPI04,PPI04-01-01,54.859,47.029,1966.537,,,,,,,,
